"Ion Inject Time [ms]"	"Precursor Charge"	"First Scan"	"Spectrum File"
"200"	"2"	"1251"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1252"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1253"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1255"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1256"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1257"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1259"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1260"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1261"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1263"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1264"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1266"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1267"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1269"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1271"	"M495-E08-C643-P7620-1.raw"
"182"	"2"	"1273"	"M495-E08-C643-P7620-1.raw"
"80"	"2"	"1275"	"M495-E08-C643-P7620-1.raw"
"85"	"2"	"1276"	"M495-E08-C643-P7620-1.raw"
"80"	"2"	"1278"	"M495-E08-C643-P7620-1.raw"
"90"	"2"	"1279"	"M495-E08-C643-P7620-1.raw"
"39"	"2"	"1281"	"M495-E08-C643-P7620-1.raw"
"51"	"2"	"1282"	"M495-E08-C643-P7620-1.raw"
"26"	"2"	"1284"	"M495-E08-C643-P7620-1.raw"
"29"	"2"	"1285"	"M495-E08-C643-P7620-1.raw"
"40"	"2"	"1286"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1287"	"M495-E08-C643-P7620-1.raw"
"20"	"2"	"1289"	"M495-E08-C643-P7620-1.raw"
"22"	"2"	"1290"	"M495-E08-C643-P7620-1.raw"
"27"	"2"	"1291"	"M495-E08-C643-P7620-1.raw"
"43"	"2"	"1292"	"M495-E08-C643-P7620-1.raw"
"17"	"2"	"1294"	"M495-E08-C643-P7620-1.raw"
"22"	"2"	"1295"	"M495-E08-C643-P7620-1.raw"
"32"	"2"	"1296"	"M495-E08-C643-P7620-1.raw"
"53"	"2"	"1297"	"M495-E08-C643-P7620-1.raw"
"14"	"2"	"1299"	"M495-E08-C643-P7620-1.raw"
"14"	"2"	"1300"	"M495-E08-C643-P7620-1.raw"
"18"	"2"	"1301"	"M495-E08-C643-P7620-1.raw"
"29"	"2"	"1302"	"M495-E08-C643-P7620-1.raw"
"55"	"2"	"1303"	"M495-E08-C643-P7620-1.raw"
"13"	"2"	"1305"	"M495-E08-C643-P7620-1.raw"
"13"	"2"	"1306"	"M495-E08-C643-P7620-1.raw"
"19"	"2"	"1307"	"M495-E08-C643-P7620-1.raw"
"34"	"2"	"1308"	"M495-E08-C643-P7620-1.raw"
"74"	"2"	"1309"	"M495-E08-C643-P7620-1.raw"
"13"	"2"	"1311"	"M495-E08-C643-P7620-1.raw"
"13"	"2"	"1312"	"M495-E08-C643-P7620-1.raw"
"23"	"2"	"1313"	"M495-E08-C643-P7620-1.raw"
"43"	"2"	"1314"	"M495-E08-C643-P7620-1.raw"
"102"	"2"	"1315"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1316"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1317"	"M495-E08-C643-P7620-1.raw"
"16"	"2"	"1319"	"M495-E08-C643-P7620-1.raw"
"16"	"2"	"1320"	"M495-E08-C643-P7620-1.raw"
"32"	"2"	"1321"	"M495-E08-C643-P7620-1.raw"
"63"	"2"	"1322"	"M495-E08-C643-P7620-1.raw"
"151"	"2"	"1323"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1324"	"M495-E08-C643-P7620-1.raw"
"25"	"2"	"1326"	"M495-E08-C643-P7620-1.raw"
"25"	"2"	"1327"	"M495-E08-C643-P7620-1.raw"
"53"	"2"	"1328"	"M495-E08-C643-P7620-1.raw"
"109"	"2"	"1329"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1330"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1331"	"M495-E08-C643-P7620-1.raw"
"37"	"2"	"1333"	"M495-E08-C643-P7620-1.raw"
"37"	"2"	"1334"	"M495-E08-C643-P7620-1.raw"
"80"	"2"	"1335"	"M495-E08-C643-P7620-1.raw"
"151"	"2"	"1336"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1337"	"M495-E08-C643-P7620-1.raw"
"181"	"2"	"1338"	"M495-E08-C643-P7620-1.raw"
"52"	"2"	"1340"	"M495-E08-C643-P7620-1.raw"
"52"	"2"	"1341"	"M495-E08-C643-P7620-1.raw"
"104"	"2"	"1342"	"M495-E08-C643-P7620-1.raw"
"82"	"2"	"1343"	"M495-E08-C643-P7620-1.raw"
"198"	"2"	"1344"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1345"	"M495-E08-C643-P7620-1.raw"
"111"	"2"	"1347"	"M495-E08-C643-P7620-1.raw"
"123"	"2"	"1348"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1349"	"M495-E08-C643-P7620-1.raw"
"85"	"2"	"1350"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1351"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1352"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1353"	"M495-E08-C643-P7620-1.raw"
"132"	"2"	"1355"	"M495-E08-C643-P7620-1.raw"
"155"	"2"	"1356"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1357"	"M495-E08-C643-P7620-1.raw"
"96"	"2"	"1358"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1359"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1360"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1361"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1363"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1364"	"M495-E08-C643-P7620-1.raw"
"148"	"2"	"1365"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1366"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1367"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1368"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1369"	"M495-E08-C643-P7620-1.raw"
"191"	"2"	"1371"	"M495-E08-C643-P7620-1.raw"
"193"	"2"	"1372"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1373"	"M495-E08-C643-P7620-1.raw"
"189"	"2"	"1374"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1375"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1376"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1377"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1379"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1380"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1381"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1382"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1383"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1384"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1385"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1387"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1388"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1389"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1390"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1391"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1392"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1394"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1395"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1396"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1397"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1398"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1399"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1401"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1402"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1403"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1404"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1405"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1406"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1408"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1409"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1410"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1411"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1412"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1413"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1415"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1416"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1417"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1418"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1419"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1420"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1421"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1423"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1424"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1425"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1426"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1427"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1428"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1429"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1430"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1432"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1433"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1434"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1435"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1436"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1437"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1438"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1439"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1441"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1442"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1443"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1444"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1445"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1446"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1447"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1448"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1450"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1451"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1452"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1453"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1454"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1455"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1456"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1457"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1459"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1460"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1461"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1462"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1463"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1464"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1465"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1466"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1468"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1469"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1470"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1471"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1472"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1473"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1474"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1476"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1477"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1478"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1479"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1480"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1481"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1482"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1484"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1485"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1486"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1487"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1488"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1489"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1490"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1492"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1493"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1494"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1495"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1496"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1497"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1498"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1500"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1501"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1502"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1503"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1504"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1505"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1506"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1508"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1509"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1510"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1511"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1512"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1513"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1514"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1516"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1517"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1518"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1519"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1520"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1521"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1522"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1524"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1525"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1526"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1527"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1528"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1529"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1530"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1532"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1533"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1534"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1535"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1536"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1537"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1538"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1540"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1541"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1542"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1543"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1544"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1545"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1546"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1548"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1549"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1550"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1551"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1552"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1553"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1554"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1556"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1557"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1558"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1559"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1560"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1561"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1562"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1564"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1565"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1566"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1567"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1568"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1569"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1570"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1572"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1573"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1574"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1575"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1576"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1577"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1578"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1580"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1581"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1582"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1583"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1584"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1585"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1587"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1588"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1589"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1590"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1591"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1592"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1593"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1595"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1596"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1597"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1598"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1599"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1600"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1601"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1603"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1604"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1605"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1606"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1607"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1608"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1609"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1611"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1612"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1613"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1614"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1615"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1617"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1618"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1619"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1620"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1621"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1623"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1624"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1625"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1626"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1628"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1629"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1630"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1631"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1632"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1634"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1635"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1636"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1637"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1638"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1639"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1641"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1642"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1643"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1644"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1645"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1646"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1647"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1649"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1650"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1651"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1652"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1653"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1654"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1655"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1657"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1658"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1659"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1660"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1661"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1662"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1663"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1665"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1666"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1667"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1668"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1669"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1670"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1671"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1673"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1674"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1675"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1676"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1677"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1678"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1679"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1680"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1682"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1683"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1684"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1685"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1686"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1687"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1689"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1690"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1691"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1692"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1694"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1695"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1696"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1697"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1698"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1700"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1701"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1702"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1703"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1704"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1705"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1707"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1708"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1709"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1710"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1711"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1712"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1713"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1715"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1716"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1717"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1718"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1719"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1720"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1721"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1723"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1724"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1725"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1726"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1727"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1728"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1729"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1731"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1732"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1733"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1734"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1735"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1736"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1737"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1739"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1740"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1741"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1742"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1743"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1744"	"M495-E08-C643-P7620-1.raw"
"200"	"2"	"1745"	"M495-E08-C643-P7620-1.raw"
